gene_id,PLB1K1,PLB1K2,PLB1K3,PLB1K-rmpA1,PLB1K-rmpA2,PLB1K-rmpA3
b0108,4797,4183,3629,1389,0,2252
b2710,2693,2329,2667,2468,3884,2184
b2189,4579,0,4156,3183,0,4300
b2059,420,998,572,8170,1295,4730
b2713,4340,3176,1515,696,2060,4389
b1393,918,1965,1042,5106,2832,4311
b1161,1741,1656,2766,4236,5754,0
b3861,2217,1758,1342,3340,4017,3470
b0997,3115,1909,3330,2021,2013,3705
b1080,1124,3971,2478,2567,3679,2261
b1551,3390,6450,1026,786,0,4245
b4418,6259,4961,2841,725,0,980
b1315,2671,1906,2425,3366,1913,3449
b4780,0,1141,4354,5836,2114,2252
b0991,2289,2904,5542,1592,3363,0
b3391,3557,1895,4004,890,2132,3207
b0933,3443,1965,2292,2234,1618,4095
b4182,2018,2879,1603,2805,4445,1895
b2816,2289,2178,0,4775,2018,4300
b4729,1567,2981,4267,1634,1381,3679
b4789,5876,0,0,4085,0,5518
b3086,2544,1694,1616,2476,4708,2389
b3547,2916,2635,2515,1622,2313,3423
b1312,2928,2188,2278,3198,1843,2946
Novel00124,2062,1961,0,2150,7269,1936
b1396,2084,1982,1513,5215,1836,2739
b2647,1693,1867,1886,3772,2781,3361
b4441,2874,4557,3479,0,1689,2699
b1411,2727,2334,1980,3033,2403,2817
b2740,3229,1597,2814,2514,1594,3517
b2646,1603,2541,3394,3342,2354,2007
b2451,2134,2389,2393,3230,2103,2948
b0618,666,1900,3173,926,5868,2657
b0590,2807,2837,3025,2927,1237,2306
b0251,2779,2266,1802,2484,2799,2983
b2424,3593,2815,2878,1763,1863,2183
b1921,1597,3342,4928,1998,1407,1799
b3393,3997,4183,2540,278,1057,3003
b2446,2536,402,1535,3527,1490,5558
b1453,2115,1118,2347,3677,3211,2538
b3615,1703,1458,2165,2842,3453,3359
b1922,1224,1863,2889,3915,3237,1839
b2048,1157,1101,1050,4916,2153,4588
b1390,708,1347,2356,6398,832,3324
b4666,2938,0,0,4085,5179,2759
b4699,2890,1374,3935,4018,0,2714
b3173,2710,2372,2067,3015,3631,1120
b2846,2228,2384,2022,2710,3191,2354
b3377,2161,3212,3066,2817,1905,1649
b3394,1632,4347,3852,2269,1151,1533
b0586,2498,2203,1649,3409,2081,2942
b2052,182,174,0,8373,2252,3770
b1360,1888,1122,2571,2461,2912,3767
b4491,1132,1646,1209,4258,2464,4001
b3531,1911,1818,2747,2768,1544,3888
b1742,1530,2329,4167,1064,2697,2874
b2711,2176,1479,2540,2810,3014,2628
b3216,2368,2182,2889,2212,2544,2363
b4463,1090,1959,1320,4127,4164,1820
b4669,0,3288,3138,4806,0,3246
b2365,2635,2131,2153,2656,1742,3093
b1489,1175,1956,1534,4851,2460,2414
b1102,3944,3522,1534,1847,1561,1965
b1148,3120,1979,2360,723,3208,2930
b1495,297,989,1012,9502,982,1535
b4610,2398,1141,0,5002,2114,3378
b4785,6296,0,1905,0,1850,3941
b3579,1250,1529,1297,2607,1417,5870
b2546,2470,3189,961,2821,1711,2817
b3684,2213,3274,2009,3589,2384,462
b2122,3249,3181,2082,1594,1011,2781
b2060,407,78,518,7082,2155,3597
b1057,933,1479,1976,2378,3836,3212
b4011,1836,0,1667,5745,2832,1724
b0982,2366,1501,716,4112,1738,3333
b0530,1623,0,295,4965,2003,4878
b1336,2424,3294,2201,1926,1526,2385
b0989,1655,787,751,0,6565,3886
b1350,1898,1805,1907,2780,2569,2673
b3667,1202,1651,1212,3621,3060,2884
b2998,1224,1747,1111,2128,2697,4598
b4465,690,2493,2129,3740,1580,2850
b0229,1544,1175,841,4936,2540,2416
Novel00286,5441,1553,988,1513,2877,1022
b3369,0,1996,953,2918,5549,1971
b2078,1507,1075,2052,3491,2877,2358
b1559,2575,2227,2125,1790,3301,1319
Novel00035,3569,0,0,5954,3145,670
b1947,1927,3207,1312,1674,3396,1809
b1904,2720,2588,1976,2648,2877,511
b0704,1546,2059,3088,430,3816,2323
Novel00200,3832,1215,2706,3552,1126,800
b2057,868,551,394,7144,2041,2175
b3325,903,1202,1475,4141,3500,1950
b2077,747,2250,1469,2077,2524,4092
b3882,1572,1682,892,4645,1039,3322
b0310,0,0,239,7327,2322,3217
b1263,1767,1051,2306,2380,1947,3630
b1391,708,4041,964,3445,1248,2659
b4730,0,6708,4267,0,2072,0
b1877,1081,1372,1636,2506,5401,1016
b0595,2671,1173,2984,2285,2354,1543
b1420,4197,0,2858,0,0,5912
Novel00214,0,3587,856,0,7478,885
b1044,2260,4300,1539,0,1494,3183
b3678,2360,1459,1607,2625,2808,1884
b4556,1298,412,2553,2707,2478,3250
b4205,1316,1251,2786,2134,2705,2471
b3364,895,1419,542,3629,4206,1961
b2224,2083,1557,2836,2275,2360,1537
b4799,0,0,5615,4300,2726,0
b2629,2003,0,1212,3249,1766,4389
b1038,0,3217,2302,2057,1863,3176
b3142,904,2293,2462,2933,3453,566
b0589,2663,2195,3384,2715,626,1000
b2085,2217,1055,1006,3083,489,4685
b4282,2124,673,0,3937,3744,1994
b3944,2567,1899,2589,1785,2263,1339
b4653,5342,1270,1212,928,1177,2508
b4308,2427,1154,1101,3977,2139,1628
b1772,186,354,338,6076,1803,3667
b4696,1821,1485,1712,2735,1863,2778
b2486,2342,2970,1822,2015,1769,1466
b2691,0,8711,2078,1592,0,0
b1457,730,347,3313,2284,2573,3085
b1943,625,1784,993,1956,5647,1321
b3889,2415,1531,731,1119,4257,2268
b4646,2237,851,1218,3110,2366,2521
b3690,1986,1732,2855,1956,1896,1865
b3658,1856,3530,3369,0,0,3485
b0451,1781,2215,2487,1143,2414,2187
b0824,2155,1863,3378,409,2762,1655
b1937,3917,1065,3048,1556,986,1577
b4708,1013,1927,0,704,1786,6660
b4114,1180,2040,1947,3056,2646,1208
b2492,2076,1975,3016,2165,1281,1560
b3580,1060,1792,1390,2865,2179,2765
b0612,1084,1260,1421,167,6898,1131
b2339,1250,1487,1135,2607,1928,3522
b3558,1241,1771,1127,4027,2553,1166
b0336,1679,2129,2032,1751,2713,1577
b1368,1371,1630,3266,1548,1812,2252
Novel00358,689,1965,2500,2394,3035,1293
b4296,1306,1366,1185,2905,2647,2452
b0698,737,401,287,8712,1114,593
b2055,708,1122,1500,4430,2080,1994
b0011,1975,1409,2689,1888,1523,2318
b4808,1799,0,0,5002,1585,3378
b2920,2741,907,2489,1740,2311,1567
b1081,936,1958,1529,2602,3134,1582
b2448,3265,2662,847,1621,2466,876
b0013,3047,4555,1580,605,1918,0
b0301,594,0,2694,4333,1831,2229
b2624,1655,1575,751,2301,729,4663
b0584,2596,1871,1714,1805,1317,2364
b4029,1177,1279,1603,3506,1630,2447
Novel00161,2772,1055,2013,2312,2443,1041
b2720,2273,926,884,2257,3147,2134
b2049,981,1167,891,4349,2379,1843
b1388,1137,1262,1721,4217,1671,1602
b0339,1335,1016,1455,1114,1883,4766
b1542,1207,1492,767,3775,1701,2606
b4572,1399,2262,1524,2723,617,3022
b4313,1181,3652,1072,1026,2342,2218
b0562,2153,512,2199,3368,949,2275
b4286,3739,1016,1940,1857,1883,1003
b0682,2156,1538,4894,1874,950,0
b3392,871,4140,2766,908,2302,409
b0551,2295,1310,3334,1596,2428,431
b0591,1691,3083,2175,2351,994,1059
b0691,1896,1546,1229,941,1909,3814
b1775,1405,2309,1507,2931,1013,2159
b0702,2156,1026,1468,1124,950,4556
b2676,2020,1921,1500,3319,1133,1379
b4759,0,0,4777,1829,4638,0
b2454,1896,2003,2103,1025,2599,1582
b2387,2156,2051,1468,1124,2851,1519
b1007,1068,3388,2586,1485,628,2007
b1386,2946,3097,1830,1401,547,1310
b1884,3890,1558,2044,1566,722,1346
b3666,760,1084,575,5194,1228,2260
b2275,1453,1580,942,2598,2379,2145
b4094,3791,301,574,3514,835,2077
b0776,916,1016,970,3289,2959,1863
b4704,0,2396,4572,1751,2220,0
b4716,3039,2891,0,2113,0,2854
b0341,2137,2178,1524,2122,1345,1577
b2934,1191,1511,5406,552,350,1864
b4719,1287,0,0,2684,5670,1208
b2491,1751,1583,1828,2192,2007,1480
b1264,1128,858,1945,2744,1193,2966
b2051,735,699,0,5362,1618,2414
b1888,1077,939,1303,3430,2293,1769
b2002,2761,1501,2506,1919,1738,370
b1615,975,1192,253,4453,2332,1569
b2375,1109,1582,755,2698,977,3644
b4576,1749,1996,3810,973,1541,657
b2073,4274,508,1455,1300,1177,2007
b3878,952,741,550,3128,1525,3820
b0497,1194,1293,1271,3006,1488,2436
b2383,1554,1881,1667,1718,2241,1592
b1801,1829,3479,3320,509,107,1374
b4497,1674,2070,1976,1513,1475,1886
b3262,797,2274,1085,1523,2458,2432
b4400,1042,992,1892,2446,2067,2080
b4447,2432,0,5518,2536,0,0
b4608,2231,0,0,0,1967,6286
b2453,1632,2117,1078,1651,1962,1951
b2675,2466,2658,1790,2342,435,695
b0778,1560,1237,708,2531,687,3662
b1366,1959,932,2223,1702,1726,1839
b3137,1024,584,372,3558,2707,2115
b0317,2832,2694,1607,246,624,2327
b0585,1465,1951,931,2852,1937,1101
b2950,2695,1880,1142,1249,1584,1687
b3333,1666,3025,1512,1790,1335,853
b4657,0,2045,3252,996,2526,1346
b2750,2036,830,1320,2022,2307,1639
b0768,1478,1758,1510,1156,1303,2950
b4499,801,1231,1735,2442,1847,2026
b3171,0,2178,4156,1592,0,2150
b4165,4639,2206,0,3225,0,0
b3144,1611,1532,1907,1655,1914,1447
b3136,611,0,554,3820,3497,1577
b2769,819,1948,1301,854,1624,3461
b0681,1503,1907,2047,2003,994,1530
b1351,1916,1215,4059,2220,563,0
b4701,2988,0,0,4154,0,2806
b2652,2320,0,0,3225,0,4356
b1150,1927,916,1749,670,0,4523
b2815,0,0,4156,1592,4036,0
b3077,392,2608,1778,3540,345,1104
b3324,648,0,1177,3604,2094,2232
b1695,153,146,972,3511,3102,1868
b2118,1456,1985,1630,1451,1540,1686
b0833,375,571,613,3861,1786,2537
b1785,717,1250,867,1661,2632,2580
b1493,3272,1556,1142,350,776,2599
b1938,744,1516,1929,3176,1405,898
b1410,1604,1145,1274,2091,1856,1695
b2166,936,1780,1529,1951,990,2460
b3326,1190,339,864,3225,2726,1229
b4215,2065,893,1193,1958,1655,1763
b1151,744,0,675,2327,2622,3143
b0942,649,1544,1474,2257,1431,2134
b0775,1016,2577,1230,1884,1343,1431
b0983,773,1030,983,2903,2044,1743
b2162,374,1780,2208,390,3464,1230
b0834,1194,0,361,3781,2572,1495
b1370,2875,1880,2284,375,792,1181
b0263,1010,1441,1834,2809,2226,0
b1951,283,1075,513,2750,1494,3183
b0347,2647,1914,1634,1619,280,1193
b4511,1610,3063,2923,1679,0,0
b1690,1306,2346,1449,605,1790,1771
b0320,2391,1408,1344,1188,1004,1925
b1194,1679,913,2395,834,2537,901
b1316,933,739,1623,2864,1781,1314
b2408,2304,1754,1255,961,1015,1948
b2972,1306,414,988,2723,1918,1839
b1941,770,1220,1631,2319,1922,1325
b0857,2084,1586,1702,1159,1469,1174
b4526,2062,0,936,1433,1817,2904
b0588,1512,2261,1765,2253,952,406
b1769,1686,987,589,1082,1715,3045
b2359,971,0,882,3714,1712,1824
b1924,1879,1311,1251,2265,1215,1177
b1155,1277,2835,1160,296,1126,2399
b0042,936,534,1359,1301,2309,2636
b4677,0,0,0,1857,4708,2508
b0593,1649,713,1769,2918,1585,422
b3323,120,570,218,3251,2642,2252
b2444,717,3408,1951,996,632,1346
b2376,3194,0,2899,1776,563,600
b0514,1846,878,3072,1283,1356,578
b3949,653,1553,1482,1021,2158,2146
b3719,1959,143,821,1781,1461,2830
b4650,1399,0,1270,0,4316,1971
b1567,0,1118,2134,2451,1036,2207
b0335,1401,1333,1442,1624,1564,1579
b3328,1207,766,1461,2518,2128,756
b2061,0,378,360,4416,1050,2610
b0771,1247,890,1132,1896,1374,2269
b1579,1473,1401,1872,1433,649,1936
b2384,1868,1131,1233,2243,1646,638
b1796,963,0,0,670,4245,2714
b0117,2092,1718,863,1322,1425,1161
b2917,1561,1251,1492,1143,1811,1312
b0303,744,0,1350,3620,0,2794
b0583,1987,1080,1804,592,2502,533
Novel00325,0,0,925,2834,898,3828
b2848,0,1042,1657,1522,3217,1028
b1347,839,0,0,2334,3699,1577
b2354,400,1521,1089,2501,1057,1877
b2981,1803,2144,1364,940,1060,1129
b3080,1799,1283,953,1667,1255,1478
b1497,1066,579,1382,2011,1476,1858
b4083,89,929,81,3579,2347,1334
b4430,0,2466,0,3604,2285,0
b4458,4520,0,1368,1047,0,1415
b2161,1268,1340,2047,980,1242,1456
b2918,1416,842,2249,1723,936,1163
b2109,853,1757,2257,1037,877,1535
b2985,1728,470,224,2060,1958,1855
b2274,1667,793,2648,2028,367,783
b3586,465,1622,563,1832,2050,1747
b2119,809,154,294,2138,2140,2736
b2083,805,2297,0,2238,1419,1512
b3379,1203,1526,1821,1115,707,1883
b3525,1607,1528,1042,1277,809,1940
b2859,442,2101,2406,1229,779,1245
b1311,200,190,726,2501,1762,2815
b0135,996,406,517,1583,2257,2405
b1700,0,0,544,1667,3699,2252
b0935,461,1171,1117,1925,1898,1589
b1459,335,1114,1670,1977,1179,1885
b3270,1756,1367,1160,1332,985,1499
b1001,701,1601,764,1170,1607,2239
b2368,1363,576,1237,1053,2136,1707
b3818,463,0,420,1287,2855,3041
b2407,1057,1407,1727,735,1304,1786
b1873,1441,1980,1017,779,1129,1654
b0573,1059,0,1442,2576,933,1988
b2270,1020,1067,1019,1631,1439,1820
b4363,1488,708,1350,2068,983,1397
b0594,1094,937,1490,1293,1736,1439
b0629,0,1055,1006,2441,2606,868
b1957,1927,0,874,670,849,3618
b0252,429,1020,779,2385,1512,1812
b2694,0,2178,0,1592,2018,2150
b1568,606,1153,2750,1685,0,1707
Novel00069,839,799,2286,875,1110,1971
b3723,421,801,574,1171,742,4153
b4366,2080,1484,1416,542,1604,732
b4519,0,0,3879,2971,0,1003
b0648,747,237,1356,2250,878,2338
b1577,2297,1092,869,931,1350,1258
b4578,1632,388,741,1702,1798,1533
b2013,666,950,1058,2083,1467,1563
b0856,2033,1934,839,1285,651,1041
b0249,4407,699,1334,0,647,690
b0520,1080,1439,392,1352,2666,811
b0043,1096,1303,373,1714,1449,1801
b1699,1913,1170,868,1045,1445,1283
b3576,2260,2508,0,524,664,1769
b1909,2026,3855,1839,0,0,0
b4580,1142,1046,1305,1029,1305,1867
b2050,144,0,261,3304,1904,2029
b4254,1403,501,796,1585,1701,1647
b1697,461,877,837,2083,1625,1731
b3897,1209,1342,732,2032,1244,1041
b2120,1160,1103,1334,1505,1772,653
b2987,1293,1118,533,1716,1761,1104
b2933,381,724,1728,971,1454,2264
b3899,1578,924,2204,844,1284,684
b1701,1140,887,753,1009,2557,1168
b0041,915,1087,623,3020,1008,859
b1554,1651,628,1798,688,873,1860
b4735,3265,1553,0,1135,0,1533
b4080,1202,1257,764,1420,1483,1241
b2121,1861,590,1689,1078,683,1456
b4500,1531,947,1147,1490,1215,1007
b4181,0,417,1990,3353,1159,412
b0940,1694,645,1661,1084,1015,1209
b4204,443,422,0,3391,1759,1249
b0575,1177,853,814,1520,1631,1264
b1395,370,587,448,3690,979,1159
b1146,877,834,0,3049,0,2471
b1948,717,909,650,1827,632,2467
b2269,436,553,1320,1921,1410,1502
b1581,871,1242,263,1412,895,2452
b4586,735,2096,2667,255,324,1035
b0323,927,882,1178,2062,653,1393
b4615,1574,0,0,2188,1850,1478
b1565,2304,1644,2092,0,1015,0
b2721,206,686,561,2437,999,2130
b4567,744,708,1350,1551,1967,698
b1152,1335,635,606,1393,1373,1672
b3877,382,242,808,1592,1457,2508
b0539,668,635,1818,1393,589,1881
b4747,0,0,0,2989,1263,2692
b1168,1041,660,525,1447,1529,1738
b2046,358,227,325,3314,1366,1343
b2770,452,1290,1231,1885,797,1273
b2373,520,297,378,1735,1650,2344
b0137,0,830,1056,1618,2051,1366
b4277,534,1016,485,2971,1412,502
b2226,1496,1423,1067,594,1318,1003
b4183,801,762,1455,743,1883,1254
b2633,858,816,584,1491,1134,2014
b4096,1812,246,470,1080,1825,1458
b2058,721,0,0,3759,1589,677
b1886,1803,706,1733,1032,467,996
b0602,1299,137,655,803,1527,2305
b1085,549,522,2991,1145,1452,0
b2335,1718,0,1560,1194,1211,968
b3048,1655,1575,601,690,729,1399
b1372,1468,598,1332,1166,878,1181
b1890,993,944,1261,552,1925,932
b0138,0,0,0,3225,1635,1743
b4435,1808,860,2462,628,797,0
b0319,1632,1359,1482,426,1079,575
b3141,1632,1109,1058,811,617,1314
b0342,288,274,2092,1201,1015,1623
b2252,292,1112,1327,1626,1031,1098
b3488,1846,723,592,831,1340,1122
b2345,832,633,1209,1042,1174,1563
b0455,0,1471,0,2150,1363,1452
b4095,930,1032,985,1078,1093,1310
b2334,1442,1029,1309,1002,953,677
b0509,201,572,182,3625,884,942
b3721,998,475,1359,1735,550,1289
b2385,1948,772,1031,113,858,1677
b0901,0,851,271,2281,1577,1401
b4082,683,487,620,1188,1957,1444
b4593,1013,0,0,3522,893,951
b4186,606,432,1100,1895,1201,1138
b3138,370,703,335,1285,2280,1388
b0246,2772,0,0,0,977,2603
b2273,246,1169,670,1709,0,2540
b0291,977,465,507,1553,1169,1638
b1797,1959,0,1778,1702,863,0
b3380,1293,820,1043,899,760,1484
b0366,1148,0,208,3032,1012,862
b1949,0,1863,0,908,2877,613
b0385,2369,301,1147,878,1114,445
b0334,607,462,882,1941,963,1368
b3876,879,955,1026,611,1217,1533
b0292,1845,501,1196,1465,464,742
b2969,819,584,1115,1423,541,1730
b0805,1313,881,491,1074,1701,725
b2336,468,1782,1275,976,1238,440
b2056,0,413,0,2817,1148,1767
b2115,427,610,388,2971,1130,602
b2089,2237,967,923,707,717,573
b2971,0,408,779,2982,1512,403
b0321,745,1064,1128,1641,657,817
b0022,1916,1215,1160,0,1126,600
b4791,0,2236,2134,1634,0,0
b2986,254,0,462,1061,2242,1911
b1692,610,1160,185,1979,1613,382
b4325,636,202,193,1032,1870,1992
b1560,672,799,1219,700,444,2050
b0036,224,640,407,2183,1779,632
b3069,0,2206,0,1613,2044,0
b0375,848,0,1026,393,1992,1592
b3879,761,362,173,1586,1173,1786
b0364,0,1803,0,1977,1392,593
b1318,728,519,1651,1391,962,513
b4807,0,0,1554,1190,3017,0
b4651,483,459,0,1343,2554,907
b0532,542,902,1045,1318,1134,763
b3078,369,819,893,2307,1083,231
b4569,1010,1153,1559,702,801,474
b4365,0,924,441,1182,642,2508
b0574,576,1507,392,1502,762,947
b2445,955,454,0,1661,1263,1346
b2534,0,785,0,1720,1817,1355
b0040,1047,443,1056,1132,1641,328
b4419,0,0,0,1135,1439,3066
b3329,2074,0,941,1682,609,325
b0716,166,632,2411,923,1024,468
b0603,195,929,886,543,1376,1650
b1580,691,1151,1569,601,914,649
b0365,183,348,166,1145,1129,2579
b4185,0,525,751,767,1945,1554
b0363,442,280,668,1536,649,1936
b0248,768,1096,349,1869,677,721
b3722,751,982,1108,1240,662,705
b4445,0,2045,0,1495,1895,0
b0521,1380,750,179,411,1390,1296
b4631,0,0,1240,2850,0,1283
b1365,668,2541,606,928,0,627
b2371,154,146,140,1818,1356,1733
b0508,454,216,412,2366,600,1278
b3584,1190,905,864,662,1258,447
b1122,763,726,346,2122,1009,358
b2386,1413,672,513,491,622,1592
b1058,1250,0,1135,1738,0,1174
b0279,412,196,1684,860,545,1549
b1041,387,368,702,538,341,2904
b1394,223,638,203,2485,394,1259
b0777,466,1331,635,811,617,1314
b2047,758,0,115,2460,891,949
b0988,1749,998,1270,486,0,657
b4017,81,767,512,1457,1634,681
b2481,1141,814,259,1586,251,1071
b3720,218,519,396,1819,1345,819
b0996,751,286,1501,627,662,1270
b2723,772,918,1139,604,1020,634
b2930,365,868,994,1522,643,685
b2229,283,537,256,1178,1494,1326
b4294,639,1823,1160,888,563,0
b1553,1770,673,1285,0,0,1330
b0984,168,160,229,2338,1185,947
b0348,560,532,1524,648,329,1401
b1029,893,849,324,1117,630,1174
b3047,940,1789,427,980,829,0
b1455,0,787,751,1151,1459,777
b2482,611,249,951,1032,1000,1066
b1142,565,0,0,1178,498,2653
b1942,0,1511,721,828,700,1119
b2645,0,527,1510,2312,0,521
b4660,987,730,697,534,967,927
b0936,1469,524,667,1277,0,862
b1885,440,942,1199,994,679,517
b2634,251,478,228,1746,885,1179
b3139,0,1460,597,915,1159,618
b1009,880,837,1199,1224,194,413
b0331,1187,188,1437,825,523,557
b2760,117,333,530,1056,1441,1207
b4604,0,0,1940,743,942,1003
b1500,0,847,0,619,3139,0
b0367,0,1620,193,1036,938,800
b1010,2278,0,0,1900,401,0
b4184,0,841,0,2150,1168,415
b3269,1193,1277,406,726,789,140
b3120,326,932,296,908,1439,613
b2722,1145,181,346,928,1177,717
b2221,0,1265,483,370,1875,499
b3659,298,0,405,931,1573,1257
b2626,0,1070,255,977,496,1584
b3327,884,280,401,1331,779,691
b4257,0,560,535,1229,649,1383
b0373,588,0,2134,0,518,1104
b4028,239,227,434,664,2105,673
b0544,462,988,314,1525,610,434
b1502,193,0,175,1875,1358,724
b0326,1080,411,588,1051,381,811
b0719,622,296,564,865,1370,584
b1569,0,0,693,2122,0,1433
b2490,426,405,387,1480,751,800
b2374,141,0,1023,882,1118,1059
b3381,454,1441,1375,526,267,142
b3332,717,682,650,872,1105,168
b2108,341,0,928,1184,300,1439
b0986,273,520,0,1140,964,1283
b4605,0,0,0,851,2158,1150
b3046,459,262,250,1149,1173,862
b4508,565,1075,0,1964,0,531
b0139,136,65,185,1651,1196,892
b1691,278,795,885,774,859,523
b1694,110,210,301,1459,973,1037
b2636,397,0,360,1104,350,1864
b3140,445,635,1010,155,785,1045
b0501,359,0,978,749,633,1349
b2004,478,909,434,0,0,2243
b4594,1896,0,0,1318,835,0
b3875,254,726,462,1415,224,955
b2648,735,0,0,511,0,2759
b3679,616,391,746,1000,181,1061
b3370,1054,251,478,641,581,990
b0333,1205,143,274,1257,266,849
b1153,0,0,0,628,531,2830
b2771,527,376,478,824,1277,495
b3331,600,285,816,1459,528,282
b1121,447,425,811,621,197,1469
b2333,979,621,296,1135,0,920
b2984,0,221,632,1615,819,654
b1008,895,284,812,829,263,840
b4533,753,717,684,1047,0,707
b3227,902,1103,234,269,795,605
b1499,694,0,630,643,816,1086
b1880,307,292,139,1173,1082,864
b2649,223,0,0,928,196,2508
b0044,612,0,1111,2128,0,0
b2222,271,1546,492,565,716,254
b0012,363,345,659,1765,0,681
b1878,449,427,814,1247,395,421
b1543,275,522,623,477,1210,645
b1352,794,0,721,0,0,2237
b2367,229,327,416,1194,707,861
b4521,1025,0,1861,356,0,481
b1387,1292,492,313,599,380,647
b3682,725,345,0,1009,1279,341
b2983,495,785,150,1377,727,155
b3265,304,724,138,741,1342,429
b4081,1031,490,546,896,303,403
b1527,316,451,860,439,557,1038
b4027,276,525,0,1151,1702,0
b1496,0,796,95,1599,737,393
b4038,558,212,0,233,2359,209
b2223,400,380,726,371,1057,626
b4048,996,237,0,1212,878,234
b1996,584,555,883,271,343,914
b2858,997,949,453,693,220,234
b3577,1116,0,338,1034,328,698
b4494,742,971,674,258,572,261
b2363,1728,0,0,1201,0,541
b0245,0,0,1404,1075,0,968
b0985,236,0,857,1477,208,665
b4752,0,0,904,692,878,935
b0646,247,117,1121,343,762,811
b3683,478,454,289,996,421,748
b1377,155,444,282,1081,1233,146
b0236,704,0,319,734,1240,330
b1730,439,834,1194,457,193,206
b1348,0,0,821,0,797,1698
b2072,0,440,840,322,408,1303
b1950,1121,0,204,936,198,842
b2139,491,584,669,427,433,692
b0563,0,0,1721,659,0,890
b4097,465,663,211,807,205,872
b0267,1221,290,139,743,538,287
b0218,0,0,0,1808,917,488
b1160,0,518,494,756,1439,0
b1012,153,730,975,640,270,432
b4066,136,259,866,1043,240,640
b2725,0,0,1039,1061,0,1075
b4623,407,581,555,330,718,574
b1505,0,292,0,1600,406,864
b2353,582,1107,0,404,513,546
b1549,429,1224,389,298,378,403
b2970,0,0,482,1477,468,665
b0141,904,287,0,1047,0,849
b1408,291,0,792,607,0,1366
b1115,657,312,596,571,434,462
b2625,375,238,340,695,992,352
b2054,0,305,0,1786,283,603
b0613,602,0,728,0,1237,377
b1456,86,573,390,598,455,808
b2724,576,274,784,200,1015,0
b4621,864,0,784,1201,0,0
b3264,0,0,483,924,937,499
b0533,358,0,163,498,474,1346
b2855,0,0,360,1380,350,746
b0140,238,0,0,662,1258,670
b0770,738,936,223,256,325,346
b0717,967,230,0,504,426,681
b0450,0,495,472,362,0,1465
b0542,225,965,409,392,695,106
b0549,0,0,550,1685,534,0
b1503,0,665,0,486,925,657
b1043,529,0,961,736,0,497
b0731,89,424,324,744,550,586
b0937,612,0,556,426,539,575
b0647,318,0,288,883,560,597
b0645,0,237,678,346,878,468
b4358,0,164,0,839,911,647
b4099,662,472,451,345,0,622
b0518,211,603,384,588,466,298
b3215,0,497,0,363,460,1226
b1889,380,181,690,264,670,357
b0693,160,305,291,780,777,226
b3517,881,838,114,0,333,354
b0939,251,717,228,349,0,943
b0511,969,461,110,505,214,228
b0572,513,0,233,535,565,602
b0718,144,411,392,400,444,609
b2941,0,665,0,486,1233,0
b1883,336,160,152,350,740,631
b3587,0,518,0,378,959,511
b1154,280,799,508,0,247,526
b3330,466,0,0,648,1233,0
b3900,394,0,358,548,1043,0
b3901,0,532,1016,778,0,0
b3593,85,162,39,563,864,601
b2355,1698,0,308,0,299,0
b0021,1049,998,0,243,0,0
b2005,0,447,0,980,414,441
b3442,299,284,271,624,659,140
b1504,0,0,603,462,585,624
b2372,0,177,169,1037,658,175
b3121,445,565,135,0,654,418
b0499,0,472,0,172,1093,466
b2485,271,258,0,941,477,254
b0045,397,0,481,460,117,746
b1319,584,370,0,676,171,365
b1317,801,0,242,371,471,251
b4100,301,860,0,419,531,0
b4462,313,223,426,272,207,661
b4541,554,1055,0,0,489,0
b3578,0,394,125,671,243,648
b2778,0,384,0,562,356,758
b0535,0,0,506,0,736,785
b0769,0,478,608,116,0,786
b4098,0,0,189,1014,367,391
b0534,683,325,310,238,0,321
b0343,141,0,383,586,496,264
